date,cash,equity,dividendCash,cumulativeDividends,holdings,top3,pendingSwapBuy,pendingSwapSell,positionValue,kospiClose,kospiValue
2022-09-20,6054.085373431444,149953269.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,doosan_fuelcell,solus_2pref",,,149947215.0,2367.85,28748952.80647864
2022-09-21,6054.085373431444,146263864.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,doosan_fuelcell,solus_2pref",,,146257810.0,2347.21,28498354.843801223
2022-09-22,6054.085373431444,147117494.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,147111440.0,2332.31,28317448.36880638
2022-09-23,6054.085373431444,142061484.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,142055430.0,2290.0,27803746.828066
2022-09-26,6054.085373431444,133334964.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,133328910.0,2220.94,26965263.528526157
2022-09-27,6054.085373431444,134578794.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,134572740.0,2223.86,27000716.341075484
2022-09-28,6054.085373431444,129584709.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,doosan_fuelcell,solus_2pref",,,129578655.0,2169.29,26338161.553124584
2022-09-29,6054.085373431444,128989849.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,doosan_fuelcell,solus_2pref",,,128983795.0,2170.93,26358073.406748176
2022-09-30,6054.085373431444,127635734.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,doosan_fuelcell,solus_2pref",,,127629680.0,2155.49,26170610.58970654
2022-10-04,6054.085373431444,129842409.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,doosan_fuelcell,solus_2pref",,,129836355.0,2209.38,26824909.24322815
2022-10-05,6054.085373431444,128418999.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,doosan_fuelcell,solus_2pref",,,128412945.0,2215.22,26895814.868326794
2022-10-06,6054.085373431444,130167924.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,doosan_fuelcell,solus_2pref",,,130161870.0,2237.86,27170695.57932567
2022-10-07,6054.085373431444,132757779.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,doosan_fuelcell,solus_2pref",,,132751725.0,2232.84,27109745.881038815
2022-10-11,6054.085373431444,124944024.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,doosan_fuelcell,solus_2pref",,,124937970.0,2192.07,26614742.056505956
2022-10-12,6054.085373431444,122590754.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,122584700.0,2202.47,26741012.347777516
2022-10-13,6054.085373431444,116055569.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,116049515.0,2162.87,26260213.931012712
2022-10-14,6054.085373431444,118823524.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,118817470.0,2212.55,26863397.399317656
2022-10-17,6054.085373431444,120392574.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,120386520.0,2219.71,26950329.638308465
2022-10-18,6054.085373431444,121551249.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,121545195.0,2249.95,27317484.792928863
2022-10-19,6054.085373431444,124585099.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,124579045.0,2237.44,27165596.20217816
2022-10-20,6054.085373431444,126643739.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,126637685.0,2218.09,26930660.612168085
2022-10-21,6054.085373431444,124515329.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,124509275.0,2213.12,26870317.98258927
2022-10-24,6054.085373431444,126190964.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,126184910.0,2236.16,27150055.24325243
2022-10-25,6054.085373431444,126862629.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,126856575.0,2235.07,27136821.14541724
2022-10-26,6054.085373431444,124845079.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,124839025.0,2249.56,27312749.65700618
2022-10-27,6054.085373431444,126247834.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,126241780.0,2288.78,27788934.351589918
2022-10-28,6054.085373431444,126807899.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,126801845.0,2268.4,27541493.146194287
2022-10-31,6054.085373431444,124537699.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,124531645.0,2293.61,27847577.188786227
2022-11-01,6054.085373431444,127205679.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,127199625.0,2335.22,28352779.767614093
2022-11-02,6054.085373431444,125891234.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,125885180.0,2336.87,28372813.0349793
2022-11-03,6054.085373431444,130656539.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,130650485.0,2329.17,28279324.4539417
2022-11-04,6054.085373431444,132310379.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,132304325.0,2348.43,28513167.32027731
2022-11-07,6054.085373431444,138103859.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,138097805.0,2371.79,28796789.820671905
2022-11-08,6054.085373431444,137281504.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,137275450.0,2399.04,29127642.26655173
2022-11-09,6054.085373431444,139541269.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,139535215.0,2424.41,29435668.929009385
2022-11-10,6054.085373431444,138981769.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,138975715.0,2402.23,29166373.25012445
2022-11-11,6054.085373431444,147910504.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,147904450.0,2483.16,30148974.66095213
2022-11-14,6054.085373431444,145725624.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,145719570.0,2474.65,30045651.566844337
2022-11-15,6054.085373431444,146636694.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,146630640.0,2480.33,30114614.572077267
2022-11-16,6054.085373431444,150535439.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,150529385.0,2477.45,30079647.414494373
2022-11-17,6054.085373431444,148551809.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,148545755.0,2442.9,29660162.937241238
2022-11-18,6054.085373431444,148113954.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,148107900.0,2444.48,29679346.308415186
2022-11-21,6054.085373431444,142992329.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,142986275.0,2419.5,29376054.781880215
2022-11-22,6054.085373431444,142899444.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,142893390.0,2405.27,29203283.02757306
2022-11-23,6054.085373431444,144293409.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,doosan_fuelcell,solus_2pref",,,144287355.0,2418.01,29357964.134380735
2022-11-24,6054.085373431444,145996189.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,145990135.0,2441.33,29641100.979808897
2022-11-25,6054.085373431444,146338964.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,146332910.0,2437.86,29598970.41147117
2022-11-28,6054.085373431444,145618064.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,145612010.0,2408.27,29239707.150055245
2022-11-29,6054.085373431444,146361839.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,146355785.0,2433.39,29544698.46897272
2022-11-30,6054.085373431444,145564234.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,145558180.0,2472.53,30019911.8536236
2022-12-01,6054.085373431444,146623514.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,146617460.0,2479.84,30108665.298738513
2022-12-02,6054.085373431444,144742354.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,144736300.0,2434.33,29556111.360683803
2022-12-05,6054.085373431444,143796629.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,sebang,doosan_fuelcell",,,143790575.0,2419.32,29373869.33453128
2022-12-06,6054.085373431444,140555744.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,sebang,doosan_fuelcell",,,140549690.0,2393.16,29056250.98648665
2022-12-07,6054.085373431444,139123664.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,sebang,doosan_fuelcell",,,139117610.0,2382.81,28930587.76392312
2022-12-08,6054.085373431444,136913014.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,doosan_fuelcell,sebang",,,136906960.0,2371.08,28788169.44501779
2022-12-09,6054.085373431444,136649139.08537343,0.0,17887939.096,"doosan_fuelcell,solus,solus_2pref","solus,doosan_fuelcell,sebang",sebang,solus_2pref,136643085.0,2389.04,29006228.524944454
2022-12-12,5484.885373428464,135500719.8853734,0.0,17887939.096,"doosan_fuelcell,sebang,solus","solus,doosan_fuelcell,sebang",,,135495235.0,2373.02,28811723.7108896
2022-12-13,5484.885373428464,135598659.8853734,0.0,17887939.096,"doosan_fuelcell,sebang,solus","solus,doosan_fuelcell,sebang",,,135593175.0,2372.4,28804196.05890995
2022-12-14,5484.885373428464,137291864.8853734,0.0,17887939.096,"doosan_fuelcell,sebang,solus","solus,sebang,doosan_fuelcell",,,137286380.0,2399.25,29130191.95512548
2022-12-15,5484.885373428464,137356554.8853734,0.0,17887939.096,"doosan_fuelcell,sebang,solus","solus,sebang,doosan_fuelcell",,,137351070.0,2360.97,28665420.152252827
2022-12-16,5484.885373428464,135636664.8853734,0.0,17887939.096,"doosan_fuelcell,sebang,solus","solus,sebang,doosan_fuelcell",,,135631180.0,2360.02,28653885.84680014
2022-12-19,5484.885373428464,136066844.8853734,0.0,17887939.096,"doosan_fuelcell,sebang,solus","solus,sebang,doosan_fuelcell",,,136061360.0,2352.17,28558576.05963843
2022-12-20,5484.885373428464,132837869.88537343,0.0,17887939.096,"doosan_fuelcell,sebang,solus","solus,sebang,doosan_fuelcell",,,132832385.0,2333.29,28329346.915483896
2022-12-21,5484.885373428464,133161249.88537343,0.0,17887939.096,"doosan_fuelcell,sebang,solus","solus,sebang,doosan_fuelcell",,,133155765.0,2328.95,28276653.351626337
2022-12-22,5484.885373428464,132579179.88537343,0.0,17887939.096,"doosan_fuelcell,sebang,solus","solus,sebang,doosan_fuelcell",,,132573695.0,2356.73,28613940.725811347
2022-12-23,5484.885373428464,130307989.88537343,0.0,17887939.096,"doosan_fuelcell,sebang,solus","solus,sebang,doosan_fuelcell",,,130302505.0,2313.69,28091375.981933635
2022-12-26,5484.885373428464,130913414.88537343,0.0,17887939.096,"doosan_fuelcell,sebang,solus","solus,sebang,doosan_fuelcell",,,130907930.0,2317.14,28133263.722788144
2022-12-27,5484.885373428464,131320409.88537343,0.0,17887939.096,"doosan_fuelcell,sebang,solus","solus,sebang,doosan_fuelcell",,,131314925.0,2332.79,28323276.22840353
2022-12-28,1805308.3853734285,132905178.38537343,1799823.5,19687762.596,"doosan_fuelcell,sebang,solus","solus,sebang,doosan_fuelcell",,,131099870.0,2280.45,27687796.704831053
2022-12-29,1805308.3853734285,129819408.38537343,0.0,19687762.596,"doosan_fuelcell,sebang,solus","solus,sebang,doosan_fuelcell",,,128014100.0,2236.4,27152969.173051007
2023-01-02,1805308.3853734285,129232563.38537343,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,doosan_fuelcell",,,127427255.0,2225.67,27022692.2283064
2023-01-03,1805308.3853734285,129787103.38537343,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,doosan_fuelcell",,,127981795.0,2218.68,26937824.022922914
2023-01-04,1805308.3853734285,132227223.38537343,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,doosan_fuelcell",,,130421915.0,2255.98,27390697.27911805
2023-01-05,1805308.3853734285,131820648.38537343,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,doosan_fuelcell",,,130015340.0,2264.65,27495962.993091557
2023-01-06,1805308.3853734285,133322243.38537343,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,doosan_fuelcell",,,131516935.0,2289.97,27803382.586841173
2023-01-09,1805308.3853734285,135866358.3853734,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,doosan_fuelcell",,,134061050.0,2350.19,28534536.13880019
2023-01-10,1805308.3853734285,136922083.3853734,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,doosan_fuelcell",,,135116775.0,2351.31,28548134.477860205
2023-01-11,1805308.3853734285,137743158.3853734,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,solus_2pref",,,135937850.0,2359.53,28647936.573461387
2023-01-12,1805308.3853734285,139301768.3853734,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,solus_2pref",,,137496460.0,2365.1,28715564.027536638
2023-01-13,1805308.3853734285,137839033.3853734,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,doosan_fuelcell",,,136033725.0,2386.09,28970411.471170306
2023-01-16,1805308.3853734285,137656468.3853734,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,doosan_fuelcell",,,135851160.0,2399.86,29137598.193363525
2023-01-17,1805308.3853734285,137653918.3853734,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,solus_2pref",,,135848610.0,2379.39,28889064.264293432
2023-01-18,1805308.3853734285,136303193.3853734,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,solus_2pref",,,134497885.0,2368.32,28754659.252334177
2023-01-19,1805308.3853734285,137091453.3853734,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,solus_2pref",,,135286145.0,2380.34,28900598.569746125
2023-01-20,1805308.3853734285,136423638.3853734,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,solus_2pref",,,134618330.0,2395.26,29081747.872224182
2023-01-25,1805308.3853734285,137561618.3853734,0.0,19687762.596,"doosan_fuelcell,sebang,solus","sebang,solus,solus_2pref",solus_2pref,doosan_fuelcell,135756310.0,2428.57,29486177.04551801
2023-01-26,10595235.585373431,138943165.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,128347930.0,2468.65,29972803.32187997
2023-01-27,10595235.585373431,140105160.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,129509925.0,2484.02,30159416.242730353
2023-01-30,10595235.585373431,139613685.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,129018450.0,2450.47,29752073.13963794
2023-01-31,10595235.585373431,139906025.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,129310790.0,2425.08,29443803.649697073
2023-02-01,10595235.585373431,142356430.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,131761195.0,2449.8,29743938.418950256
2023-02-02,10595235.585373431,146003245.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,135408010.0,2468.88,29975595.837936938
2023-02-03,10595235.585373431,144057220.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,133461985.0,2480.4,30115464.468268517
2023-02-06,10595235.585373431,145153095.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,134557860.0,2438.19,29602977.06494421
2023-02-07,10595235.585373431,148890345.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,138295110.0,2451.71,29767128.443597246
2023-02-08,10595235.585373431,148577785.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,137982550.0,2483.64,30154802.520549275
2023-02-09,10595235.585373431,149871555.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,139276320.0,2481.52,30129062.807328533
2023-02-10,10595235.585373431,146716125.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,doosan_fuelcell",,,136120890.0,2469.73,29985916.005973555
2023-02-13,10595235.585373431,144573580.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,133978345.0,2452.7,29779148.404016368
2023-02-14,10595235.585373431,146151095.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,135555860.0,2465.64,29936257.78565618
2023-02-15,10595235.585373431,142901650.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,132306415.0,2427.9,29478042.324830323
2023-02-16,10595235.585373431,148644980.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,138049745.0,2475.48,30055728.90739774
2023-02-17,10595235.585373431,149729930.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,139134695.0,2451.21,29761057.75651688
2023-02-20,10595235.585373431,152258280.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,141663045.0,2455.12,29808530.529485326
2023-02-21,10595235.585373431,161438720.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,150843485.0,2458.96,29855153.40626252
2023-02-22,10595235.585373431,163806125.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,153210890.0,2417.68,29353957.48090769
2023-02-23,10595235.585373431,162166480.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,151571245.0,2439.09,29613904.301688865
2023-02-24,10595235.585373431,158537915.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,147942680.0,2423.61,29425955.829680804
2023-02-27,10595235.585373431,154170925.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,143575690.0,2402.64,29171351.213530347
2023-02-28,10595235.585373431,159071710.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,148476475.0,2412.85,29295314.643711377
2023-03-02,10595235.585373431,156616375.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,146021140.0,2427.85,29477435.256122287
2023-03-03,10595235.585373431,160208600.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,sebang,solus_2pref",,,149613365.0,2432.07,29528671.85508056
2023-03-06,10595235.585373431,166131115.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,solus_2pref,sebang",,,155535880.0,2462.62,29899590.835690785
2023-03-07,10595235.585373431,162767985.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,152172750.0,2463.35,29908454.038828116
2023-03-08,10595235.585373431,158490675.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,sebang,solus_2pref",,,147895440.0,2431.91,29526729.23521484
2023-03-09,10595235.585373431,157973710.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,sebang,solus_2pref",,,147378475.0,2419.09,29371076.818474315
2023-03-10,10595235.585373431,153581055.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,sebang,solus_2pref",,,142985820.0,2394.59,29073613.15153649
2023-03-13,10595235.585373431,154818145.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,sebang,solus_2pref",,,144222910.0,2410.6,29267996.551849738
2023-03-14,10595235.585373431,150880690.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,sebang,solus_2pref",,,140285455.0,2348.97,28519723.662324097
2023-03-15,10595235.585373431,151945460.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,sebang,solus_2pref",,,141350225.0,2379.72,28893070.917766467
2023-03-16,10595235.585373431,151610750.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,sebang,solus_2pref",,,141015515.0,2377.91,28871095.030535556
2023-03-17,10595235.585373431,151392605.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,sebang,solus_2pref",,,140797370.0,2395.69,29086968.663113292
2023-03-20,10595235.585373431,151240300.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,sebang,solus_2pref",,,140645065.0,2379.2,28886757.403202895
2023-03-21,10595235.585373431,151690945.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,sebang,solus_2pref",,,141095710.0,2388.35,28997850.976773553
2023-03-22,10595235.585373431,151476830.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,140881595.0,2416.96,29345215.691511966
2023-03-23,10595235.585373431,147382920.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,136787685.0,2424.48,29436518.825200636
2023-03-24,10595235.585373431,147165865.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,136570630.0,2414.96,29320932.94319051
2023-03-27,10595235.585373431,147740460.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,137145225.0,2409.22,29251241.45550793
2023-03-28,10595235.585373431,149559250.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,138964015.0,2434.94,29563517.598921847
2023-03-29,10595235.585373431,157426645.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,sebang,solus_2pref",,,146831410.0,2443.92,29672547.138885178
2023-03-30,10595235.585373431,154136070.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,sebang,solus_2pref",,,143540835.0,2453.16,29784733.4361303
2023-03-31,10595235.585373431,153739460.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,143144225.0,2476.86,30072484.003739543
2023-04-03,10595235.585373431,154617740.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,144022505.0,2472.34,30017604.992533054
2023-04-04,10595235.585373431,156414400.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,145819165.0,2480.51,30116800.019426204
2023-04-05,10595235.585373431,160573750.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,149978515.0,2495.21,30295278.219588894
2023-04-06,10595235.585373431,160562515.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,149967280.0,2459.23,29858431.577285916
2023-04-07,10595235.585373431,161813065.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,151217830.0,2490.41,30236999.6236174
2023-04-10,10595235.585373431,157562700.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,146967465.0,2512.08,30500103.201680366
2023-04-11,10595235.585373431,158392105.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,147796870.0,2547.86,30934521.569151197
2023-04-12,10595235.585373431,157702555.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,147107320.0,2550.64,30968274.58931802
2023-04-13,10595235.585373431,156112865.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,145517630.0,2561.66,31102072.532569237
2023-04-14,10595235.585373431,156415460.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,145820225.0,2571.49,31221422.24056918
2023-04-17,10595235.585373431,155535270.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,144940035.0,2575.91,31275087.114359602
2023-04-18,10595235.585373431,153122275.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,142527040.0,2571.09,31216565.690904897
2023-04-19,10595235.585373431,156495690.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,145900455.0,2575.08,31265009.7738062
2023-04-20,10595235.585373431,152472155.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,141876920.0,2563.11,31119677.52510229
2023-04-21,10595235.585373431,151708590.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","sebang,solus,solus_2pref",,,141113355.0,2544.4,30892512.41455508
2023-04-24,10595235.585373431,144233585.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,133638350.0,2523.5,30638757.694595873
2023-04-25,10595235.585373431,141680030.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,131084795.0,2489.02,30220123.11353399
2023-04-26,10595235.585373431,139527560.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,128932325.0,2484.83,30169250.75580054
2023-04-27,10595235.585373431,140155060.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,129559825.0,2495.81,30302563.04408533
2023-04-28,10595235.585373431,141038995.58537343,0.0,19687762.596,"sebang,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",doosan_fuelcell,sebang,130443760.0,2501.53,30372011.704284694
2023-05-02,3887.085373431444,141596762.08537343,0.0,19687762.596,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,141592875.0,2524.39,30649563.517598923
2023-05-03,3887.085373431444,140709722.08537343,0.0,19687762.596,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,140705835.0,2501.4,30370433.325643796
2023-05-04,3887.085373431444,141056637.08537343,0.0,19687762.596,"doosan_fuelcell,solus,solus_2pref","solus,solus_2pref,doosan_fuelcell",,,141052750.0,2500.94,30364848.29352986
